id,uwi,long,lat,lease,operator,fake_number
42000000000241,42000000000241,-102.8077061,32.1487556,THREE BAR SHALLOW UNIT,APACHE CORPORATION,11
42000000000242,42000000000242,-102.796612,32.151466,THREE BAR SHALLOW UNIT,APACHE CORPORATION,40
42000000000243,42000000000243,-102.8004069,32.1513581,THREE BAR SHALLOW UNIT,APACHE CORPORATION,84
42000000000244,42000000000244,-102.6227242,32.4461933,DOW-HALL,TESSARA PETROLEUM RESOURCES LLC,58
42000000000245,42000000000245,-102.2134316,32.5178466,UNIVERSITY 6-13 UNIT,W&T OFFSHORE INCORPORATED,71
42000000000246,42000000000246,-102.2414832,32.4626032,UNIVERSITY 6-32,W&T OFFSHORE INCORPORATED,92
42000000000247,42000000000247,-102.6398811,32.4155485,FISHER 9,LIME ROCK RESOURCES IV A LP,38
42000000000248,42000000000248,-102.6068397,32.3929,FISHER EARLENE 17,LIME ROCK RESOURCES IV A LP,14
42000000000249,42000000000249,-102.8308889,32.1384278,UNIVERSITY `B11` `7`,MEWBOURNE OIL COMPANY,99
42000000000250,42000000000250,-102.6013896,32.4169414,FISHER 76,LIME ROCK RESOURCES IV A LP,71
42000000000251,42000000000251,-102.7222167,32.091375,BUM -A-,CONOCOPHILLIPS COMPANY,90
42000000000252,42000000000252,-102.7267028,32.0903277,BUM -A-,CONOCOPHILLIPS COMPANY,62
42000000000253,42000000000253,-102.2237722,32.4347611,UNIVERSITY LANDS III 4,DIAMONDBACK EXPLORATION & PROD LLC,50
42000000000254,42000000000254,-102.2206889,32.1243611,CROSS BAR RANCH,RSP PERMIAN LLC,3
42000000000255,42000000000255,-102.2598028,32.3512972,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,53
42000000000256,42000000000256,-102.793881,32.15493,THREE BAR SHALLOW UNIT,APACHE CORPORATION,20
42000000000257,42000000000257,-102.8051,32.152092,THREE BAR SHALLOW UNIT,APACHE CORPORATION,26
42000000000258,42000000000258,-102.804292,32.149907,THREE BAR SHALLOW UNIT,APACHE CORPORATION,97
42000000000259,42000000000259,-102.807354,32.146587,THREE BAR SHALLOW UNIT,APACHE CORPORATION,6
42000000000260,42000000000260,-102.4366862,32.3414333,GLENNA,COG OPERATING LIMITED LIABILITY CORP,59
42000000000261,42000000000261,-102.8012528,32.1536668,THREE BAR SHALLOW UNIT,APACHE CORPORATION,16
42000000000262,42000000000262,-102.4093167,32.2491833,UNIVERSITY LANDS DIGGER,DIAMONDBACK EXPLORATION & PROD LLC,72
42000000000263,42000000000263,-102.9183695,32.5040694,BELLA,TEXLAND PETROLEUM LIMITED PARTNERSHIP,41
42000000000264,42000000000264,-102.2559395,32.3454411,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,80
42000000000265,42000000000265,-102.7557944,32.3926758,UNIVERSITY LANDS 13 DUBLIN SA,LIME ROCK RESOURCES IV A LP,12
42000000000266,42000000000266,-102.8814017,32.2516783,UNIVERSITY 12-9,CIMAREX ENERGY COMPANY,55
42000000000267,42000000000267,-102.8120694,32.0995139,POWER BAR UNIVERSITY 30-31 UNIT,APACHE CORPORATION,45
42000000000268,42000000000268,-102.8132389,32.1020889,POWER BAR UNIVERSITY 30-31 UNIT,APACHE CORPORATION,96
42000000000269,42000000000269,-102.815414,32.1457116,UNIVERSITY TB(SHALLOW) UNIT A-1,APACHE CORPORATION,92
42000000000270,42000000000270,-102.812088,32.147078,UNIVERSITY TB(SHALLOW) UNIT A-1,APACHE CORPORATION,62
42000000000271,42000000000271,-102.2819,32.2938139,MABEE 240B,COG OPERATING LIMITED LIABILITY CORP,55
42000000000272,42000000000272,-102.8272063,32.1590667,UNIVERSITY B11 `5`,MEWBOURNE OIL COMPANY,83
42000000000273,42000000000273,-102.6095598,32.3929572,FISHER EARLENE STATE 17,LIME ROCK RESOURCES IV A LP,29
42000000000274,42000000000274,-102.6055899,32.4446361,DOW-HALL,TESSARA PETROLEUM RESOURCES LLC,99
42000000000275,42000000000275,-102.7393897,32.3899106,UNIVERSITY LANDS 13 JAFFREY,LIME ROCK RESOURCES IV A LP,81
42000000000276,42000000000276,-102.636565,32.4166153,FISHER 9B,LIME ROCK RESOURCES IV A LP,89
42000000000277,42000000000277,-102.6209489,32.4372233,SAVAGE,TESSARA PETROLEUM RESOURCES LLC,35
42000000000278,42000000000278,-102.827903,32.1896528,PARKER J E,XTO ENERGY INCORPORATED,45
42000000000279,42000000000279,-102.8320111,32.1886667,PARKER J E,XTO ENERGY INCORPORATED,19
42000000000280,42000000000280,-102.6723244,32.434471,UNIVERSITY BLOCK 14 CONSOLIDATED,TESSARA PETROLEUM RESOURCES LLC,72
42000000000281,42000000000281,-102.6746431,32.4414564,UNIVERSITY BLOCK 14 CONSOLIDATED,TESSARA PETROLEUM RESOURCES LLC,69
42000000000282,42000000000282,-102.6089889,32.4151556,FISHER 76,LIME ROCK RESOURCES IV A LP,3
42000000000283,42000000000283,-102.8095862,32.2063861,CARMICHAEL,APACHE CORPORATION,7
42000000000284,42000000000284,-102.8058556,32.2072944,CARMICHAEL,APACHE CORPORATION,11
42000000000285,42000000000285,-102.8104278,32.2078972,CARMICHAEL,APACHE CORPORATION,59
42000000000286,42000000000286,-102.9174278,32.501225,ALLAR PU,TEXLAND PETROLEUM LIMITED PARTNERSHIP,4
42000000000287,42000000000287,-102.2241889,32.2899333,MABEE 24,COG OPERATING LIMITED LIABILITY CORP,9
42000000000288,42000000000288,-102.8145834,32.2203194,PARKER OLA STATE 6,APACHE CORPORATION,64
42000000000289,42000000000289,-102.633246,32.4155285,FISHER 9C,LIME ROCK RESOURCES IV A LP,55
42000000000290,42000000000290,-102.679939,32.4814343,MILAN,LIME ROCK RESOURCES IV A LP,81
42000000000291,42000000000291,-102.7343328,32.4080629,UNIVERSITY LANDS 13 KEENE,LIME ROCK RESOURCES IV A LP,59
42000000000292,42000000000292,-102.7320773,32.3944015,UB 13-14,LIME ROCK RESOURCES IV A LP,51
42000000000293,42000000000293,-102.7457271,32.388677,UB 13-14,LIME ROCK RESOURCES IV A LP,13
42000000000294,42000000000294,-102.8242801,32.1905667,PARKER J E,XTO ENERGY INCORPORATED,11
42000000000295,42000000000295,-102.802509,32.152369,THREE BAR SHALLOW UNIT,APACHE CORPORATION,95
42000000000296,42000000000296,-102.5016028,32.1750833,UNIVERSITY 25 UNIT,ELEVATION RESOURCES LLC,14
42000000000297,42000000000297,-102.4043445,32.2501416,UNIVERSITY LANDS DIGGER,DIAMONDBACK EXPLORATION & PROD LLC,15
42000000000298,42000000000298,-102.2622278,32.3520889,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,67
42000000000299,42000000000299,-102.2623222,32.3520667,UNIVERSITY 7-43,PIONEER NATURAL RESOURCES USA INC,31
42000000000300,42000000000300,-102.8352278,32.1409556,UNIVERSITY `B11 18`,MEWBOURNE OIL COMPANY,50
42000000000301,42000000000301,-102.7750472,32.1610112,UNIVERSITY 11,OXY USA WTP LP,62
42000000000302,42000000000302,-102.389439,32.4744798,UNIVERSITY MCFARLAND 8 UNIT,OXY USA INC,88
42000000000303,42000000000303,-102.8018556,32.1508694,THREE BAR SHALLOW UNIT,APACHE CORPORATION,76
42000000000304,42000000000304,-102.2360139,32.4337111,UNIVERSITY LANDS MASON UNIT,DIAMONDBACK EXPLORATION & PROD LLC,75
42000000000305,42000000000305,-102.7069369,32.4432275,UNIVERSITY LANDS 14 TRITON,LIME ROCK RESOURCES IV A LP,63
42000000000306,42000000000306,-102.2259889,32.14045,CROSS BAR RANCH,RSP PERMIAN LLC,45
42000000000307,42000000000307,-102.8072039,32.190173,PARKER J E,XTO ENERGY INCORPORATED,9
42000000000308,42000000000308,-102.2258193,32.1405189,CROSS BAR RANCH,RSP PERMIAN LLC,57
42000000000309,42000000000309,-102.2982502,32.4491443,UNIVERSITY LANDS BUMBLE UNIT 5-36,DIAMONDBACK EXPLORATION & PROD LLC,21
42000000000310,42000000000310,-102.8082056,32.2084389,CARMICHAEL,APACHE CORPORATION,40
42000000000311,42000000000311,-102.8099511,32.2214456,PARKER OLA STATE 6,APACHE CORPORATION,91
42000000000312,42000000000312,-102.6299905,32.4166324,FISHER 5,LIME ROCK RESOURCES IV A LP,43
42000000000313,42000000000313,-102.629812,32.4164423,FISHER/GREAVES 8,LIME ROCK RESOURCES IV A LP,37
42000000000314,42000000000314,-102.7993773,32.2030094,CARMICHAEL,APACHE CORPORATION,68
42000000000315,42000000000315,-102.7991528,32.208925,CARMICHAEL,APACHE CORPORATION,94
42000000000316,42000000000316,-102.5872764,32.4580225,WAYNE,LIME ROCK RESOURCES IV A LP,10
42000000000317,42000000000317,-102.7997974,32.1530095,THREE BAR SHALLOW UNIT,APACHE CORPORATION,14
42000000000318,42000000000318,-102.79888,32.1526066,THREE BAR SHALLOW UNIT,APACHE CORPORATION,38
42000000000319,42000000000319,-102.7388256,32.43562,UNIVERSITY LANDS 13 HYPERION,LIME ROCK RESOURCES IV A LP,41
42000000000320,42000000000320,-102.8611486,32.2537567,WAPITI 12-11,ELK RIVER RESOURCES LLC,48
42000000000321,42000000000321,-102.6496806,32.1849722,UNIVERSITY 13,ARES ENERGY LIMITED,62
42000000000322,42000000000322,-102.2641,32.3525139,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,61
42000000000323,42000000000323,-102.7406881,32.3747906,UNIVERSITY LANDS 13 DOVER,LIME ROCK RESOURCES IV A LP,72
42000000000324,42000000000324,-102.6964758,32.447225,TITAN,LIME ROCK RESOURCES IV A LP,27
42000000000325,42000000000325,-102.2215303,32.1241644,CROSS BAR RANCH,RSP PERMIAN LLC,39
42000000000326,42000000000326,-102.8311472,32.1572678,UNIVERSITY B11 `6`,MEWBOURNE OIL COMPANY,37
42000000000327,42000000000327,-102.2214056,32.1241917,CROSS BAR RANCH,RSP PERMIAN LLC,33
42000000000328,42000000000328,-102.2268322,32.1402567,CROSS BAR RANCH,RSP PERMIAN LLC,99
42000000000329,42000000000329,-102.2267075,32.1402863,CROSS BAR RANCH,RSP PERMIAN LLC,83
42000000000330,42000000000330,-102.7573722,32.3038636,COOPWOOD EVA E,ARES ENERGY LIMITED,90
42000000000331,42000000000331,-102.6994916,32.3091544,RIGGAN,ARES ENERGY LIMITED,89
42000000000332,42000000000332,-102.7018278,32.3161936,LINDLEY C,ARES ENERGY LIMITED,77
42000000000333,42000000000333,-102.6962725,32.2845881,LINDLEY -A-,ARES ENERGY LIMITED,91
42000000000334,42000000000334,-102.7198818,32.4114692,UNIVERSITY LANDS 13 KEENE,LIME ROCK RESOURCES IV A LP,82
42000000000335,42000000000335,-102.6060261,32.1356869,UNIVERSITY FV,GREYSTONE PETROLEUM LLC,39
42000000000336,42000000000336,-102.2537189,32.2985064,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,58
42000000000337,42000000000337,-102.2323917,32.2875833,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,64
42000000000338,42000000000338,-102.418035,32.246283,UNIVERSITY LANDS DIGGER,DIAMONDBACK EXPLORATION & PROD LLC,34
42000000000339,42000000000339,-102.80045,32.2030056,CARMICHAEL CF,APACHE CORPORATION,93
42000000000340,42000000000340,-102.6244478,32.4193808,FISHER 8,LIME ROCK RESOURCES IV A LP,12
42000000000341,42000000000341,-102.2216528,32.1241333,CROSS BAR RANCH,RSP PERMIAN LLC,31
42000000000342,42000000000342,-102.80433,32.2096664,CARMICHAEL,APACHE CORPORATION,49
42000000000343,42000000000343,-102.6962211,32.4913875,FIRENZE,LIME ROCK RESOURCES IV A LP,24
42000000000344,42000000000344,-102.6219661,32.4199742,FISHER 5,LIME ROCK RESOURCES IV A LP,38
42000000000345,42000000000345,-102.6128778,32.3592972,SHAFTER LAKE /SAN ANDRES/ UNIT,APACHE CORPORATION,29
42000000000346,42000000000346,-102.6274553,32.3711183,SHAFTER LAKE /SAN ANDRES/ UNIT,APACHE CORPORATION,9
42000000000347,42000000000347,-102.2195318,32.359406,UNIVERSITY `7-38`,PIONEER NATURAL RESOURCES USA INC,47
42000000000348,42000000000348,-102.2196268,32.3593888,UNIVERSITY `7-38`,PIONEER NATURAL RESOURCES USA INC,24
42000000000349,42000000000349,-102.7545814,32.37143,UNIVERSITY LANDS 13 NASHUA,LIME ROCK RESOURCES IV A LP,17
42000000000350,42000000000350,-102.7320694,32.3312083,UNIVERSITY 13-46,SANDRIDGE EXPLORATION & PRODUCTION LLC,75
42000000000351,42000000000351,-102.2950394,32.4958523,UNIVERSITY LANDS 6-21 UNIT,COLGATE OPERATING LLC,96
42000000000352,42000000000352,-102.7984409,32.2095389,CARMICHAEL CF,APACHE CORPORATION,7
42000000000353,42000000000353,-102.7954642,32.5127919,LIBERTY,LIME ROCK RESOURCES IV A LP,21
42000000000354,42000000000354,-102.5980518,32.4541619,KENT,LIME ROCK RESOURCES IV A LP,7
42000000000355,42000000000355,-102.6205334,32.1880416,UNIVERSITY 17,ARES ENERGY LIMITED,57
42000000000356,42000000000356,-102.7310556,32.0896,BUM -A-,CONOCOPHILLIPS COMPANY,39
42000000000357,42000000000357,-102.4973414,32.1770988,UNIVERSITY 25 UNIT,ELEVATION RESOURCES LLC,96
42000000000358,42000000000358,-102.7639778,32.3480722,UNIVERSITY 13-283340,SANDRIDGE EXPLORATION & PRODUCTION LLC,89
42000000000359,42000000000359,-102.7368957,32.4072958,UNIVERSITY LANDS 13 OSSIPEE,LIME ROCK RESOURCES IV A LP,99
42000000000360,42000000000360,-102.2359672,32.2885334,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,10
42000000000361,42000000000361,-102.7960616,32.2103925,CARMICHAEL,APACHE CORPORATION,78
42000000000362,42000000000362,-102.2373081,32.1803036,SERAPHINA 4516,COG OPERATING LIMITED LIABILITY CORP,4
42000000000363,42000000000363,-102.2516722,32.2784611,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,30
42000000000364,42000000000364,-102.7060649,32.4147588,UNIVERSITY LANDS 14 CONWAY,LIME ROCK RESOURCES IV A LP,95
42000000000365,42000000000365,-102.5785611,32.4601583,WAYNE,LIME ROCK RESOURCES IV A LP,70
42000000000366,42000000000366,-102.2235528,32.3069306,MABEE LN,QEP ENERGY COMPANY,34
42000000000367,42000000000367,-102.7296371,32.4093309,UNIVERSITY LANDS 13 KEENE,LIME ROCK RESOURCES IV A LP,51
42000000000368,42000000000368,-102.7311084,32.3618714,UNIVERSITY LANDS 13 DOVER,LIME ROCK RESOURCES IV A LP,13
42000000000369,42000000000369,-102.5921248,32.455585,KENT,LIME ROCK RESOURCES IV A LP,76
42000000000370,42000000000370,-102.2332722,32.4342278,UNIVERSITY LANDS MASON UNIT,DIAMONDBACK EXPLORATION & PROD LLC,90
42000000000371,42000000000371,-102.2824778,32.4001472,UNIVERSITY LANDS TAWNY UNIT 8-12,DIAMONDBACK EXPLORATION & PROD LLC,32
42000000000372,42000000000372,-102.6064609,32.4157539,FISHER 76B,LIME ROCK RESOURCES IV A LP,9
42000000000373,42000000000373,-102.5985202,32.4217409,FISHER 76C,LIME ROCK RESOURCES IV A LP,30
42000000000374,42000000000374,-102.2509281,32.3546719,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,79
42000000000375,42000000000375,-102.2510219,32.3546506,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,74
42000000000376,42000000000376,-102.7144862,32.4127593,UNIVERSITY LANDS 14 CONWAY,LIME ROCK RESOURCES IV A LP,28
42000000000377,42000000000377,-102.2850772,32.3993536,UNIVERSITY LANDS TAWNY UNIT 8-12,DIAMONDBACK EXPLORATION & PROD LLC,24
42000000000378,42000000000378,-102.2851528,32.3993306,UNIVERSITY LANDS TAWNY UNIT 8-12,DIAMONDBACK EXPLORATION & PROD LLC,9
42000000000379,42000000000379,-102.809801,32.148094,THREE BAR SHALLOW UNIT,APACHE CORPORATION,17
42000000000380,42000000000380,-102.7288417,32.1298139,UNIVERSITY ANDREWS,CONOCOPHILLIPS COMPANY,65
42000000000381,42000000000381,-102.826573,32.204016,UNIVERSITY BAR 36,APACHE CORPORATION,20
42000000000382,42000000000382,-102.824644,32.204479,UNIVERSITY BAR 36,APACHE CORPORATION,26
42000000000383,42000000000383,-102.2390361,32.187525,SERAPHINA 4521,COG OPERATING LIMITED LIABILITY CORP,77
42000000000384,42000000000384,-102.5047528,32.1711361,UNIVERSITY 28 UNIT,ELEVATION RESOURCES LLC,21
42000000000385,42000000000385,-102.7294523,32.132867,UNIVERSITY ANDREWS,CONOCOPHILLIPS COMPANY,83
42000000000386,42000000000386,-102.239175,32.1884611,SERAPHINA 4522,OXY USA INC,40
42000000000387,42000000000387,-102.7790853,32.1086351,UNIVERSITY B11 `28/21`,MEWBOURNE OIL COMPANY,56
42000000000388,42000000000388,-102.2567167,32.3527806,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,20
42000000000389,42000000000389,-102.2566222,32.3528011,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,63
42000000000390,42000000000390,-102.6517694,32.3671333,UNIVERSITY JV 14,PACESETTER ENERGY INCORPORATED,60
42000000000391,42000000000391,-102.6760042,32.3679521,UNIVERSITY JV 14,PACESETTER ENERGY INCORPORATED,54
42000000000392,42000000000392,-102.809929,32.146474,UNIVERSITY T B (SHALLOW) UNIT A-1,APACHE CORPORATION,70
42000000000393,42000000000393,-102.8136358,32.1450782,UNIVERSITY TB(SHALLOW) UNIT A-1,APACHE CORPORATION,94
42000000000394,42000000000394,-102.2373667,32.1874722,SERAPHINA 4523,COG OPERATING LIMITED LIABILITY CORP,98
42000000000395,42000000000395,-102.734238,32.4368449,UNIVERSITY LANDS 13 HYPERION,LIME ROCK RESOURCES IV A LP,100
42000000000396,42000000000396,-102.7207125,32.4400825,UNIVERSITY LANDS 14 OBERON,LIME ROCK RESOURCES IV A LP,77
42000000000397,42000000000397,-102.6154656,32.419086,FISHER-GREAVES 5,LIME ROCK RESOURCES IV A LP,41
42000000000398,42000000000398,-102.2977096,32.4949408,UNIVERSITY LANDS 6-21 UNIT,COLGATE OPERATING LLC,85
42000000000399,42000000000399,-102.3851675,32.3814033,SAINT ANDREWS UNIT,OXY USA INC,17
42000000000400,42000000000400,-102.238358,32.1859888,SERAPHINA 4524,COG OPERATING LIMITED LIABILITY CORP,51
42000000000401,42000000000401,-102.8948339,32.2396919,WAPITI 12-17,ELK RIVER RESOURCES LLC,86
42000000000402,42000000000402,-102.2848008,32.1174008,BOHANNON24,CALLON PETROLEUM OPERATING,55
42000000000403,42000000000403,-102.4310222,32.3806222,SAINT ANDREWS UNIT,OXY USA INC,85
42000000000404,42000000000404,-102.5184192,32.1860802,UNIVERSITY 1-26,ELEVATION RESOURCES LLC,9
42000000000405,42000000000405,-102.7125575,32.4420207,UNIVERSITY LANDS 14 OBERON,LIME ROCK RESOURCES IV A LP,80
42000000000406,42000000000406,-102.5019864,32.1901062,UNIVERSITY 1-20,ELEVATION RESOURCES LLC,15
42000000000407,42000000000407,-102.7353471,32.3927955,UB 13-14,LIME ROCK RESOURCES IV A LP,38
42000000000408,42000000000408,-102.6988336,32.4452804,UNIVERSITY LANDS 14 TRITON,LIME ROCK RESOURCES IV A LP,54
42000000000409,42000000000409,-102.7416343,32.3893729,UNIVERSITY LANDS 13 JAFFREY,LIME ROCK RESOURCES IV A LP,44
42000000000410,42000000000410,-102.8132704,32.1473645,THREE BAR SHALLOW UNIT,APACHE CORPORATION,82
42000000000411,42000000000411,-102.2628167,32.2963639,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,81
42000000000412,42000000000412,-102.4298025,32.3809044,SAINT ANDREWS UNIT,OXY USA INC,91
42000000000413,42000000000413,-102.23547,32.4162137,UNIVERSITY 7-10 UNIT,W&T OFFSHORE INCORPORATED,2
42000000000414,42000000000414,-102.729057,32.4380763,UNIVERSITY LANDS 13 HYPERION,LIME ROCK RESOURCES IV A LP,48
42000000000415,42000000000415,-102.882475,32.4608667,FULL BAR,TEXLAND PETROLEUM LIMITED PARTNERSHIP,67
42000000000416,42000000000416,-102.2404869,32.1854681,SERAPHINA 4551,COG OPERATING LIMITED LIABILITY CORP,80
42000000000417,42000000000417,-102.2403631,32.1854994,SERAPHINA 4552,COG OPERATING LIMITED LIABILITY CORP,14
42000000000418,42000000000418,-102.74627,32.3734408,UNIVERSITY LANDS 13 NASHUA,LIME ROCK RESOURCES IV A LP,67
42000000000419,42000000000419,-102.7997139,32.2087889,CARMICHAEL SA,APACHE CORPORATION,76
42000000000420,42000000000420,-102.8442164,32.2214919,WAPITI 12-26,ELK RIVER RESOURCES LLC,32
42000000000421,42000000000421,-102.6740126,32.1400222,UNIVERSITY LANDS 10 HARMON,LIME ROCK RESOURCES IV A LP,20
42000000000422,42000000000422,-102.6093862,32.1456306,UNIVERSITY FV,GREYSTONE PETROLEUM LLC,66
42000000000423,42000000000423,-102.7177306,32.0919937,GOLDSMITH ANDECTOR UNIT,CONOCOPHILLIPS COMPANY,55
42000000000424,42000000000424,-102.7398375,32.4521516,ATLAS,LIME ROCK RESOURCES IV A LP,97
42000000000425,42000000000425,-102.2944109,32.2841014,MABEE 240B,COG OPERATING LIMITED LIABILITY CORP,24
42000000000426,42000000000426,-102.7251791,32.364854,UNIVERSITY LANDS 13 DOVER,LIME ROCK RESOURCES IV A LP,43
42000000000427,42000000000427,-102.6101306,32.2930528,WOOD 3,ARES ENERGY LIMITED,22
42000000000428,42000000000428,-102.8356944,32.1408444,UNIVERSITY `B11` `7`,MEWBOURNE OIL COMPANY,44
42000000000429,42000000000429,-102.6834146,32.1402367,UNIVERSITY LANDS 10 TRINITY,LIME ROCK RESOURCES IV A LP,5
42000000000430,42000000000430,-102.5753214,32.4597145,WAYNE,LIME ROCK RESOURCES IV A LP,86
42000000000431,42000000000431,-102.6804754,32.3668905,UNIVERSITY JV 14,PACESETTER ENERGY INCORPORATED,20
42000000000432,42000000000432,-102.7088134,32.4141181,UNIVERSITY LANDS 14 CONWAY,LIME ROCK RESOURCES IV A LP,92
42000000000433,42000000000433,-102.614257,32.1337677,UNIVERSITY 31,GREYSTONE PETROLEUM LLC,44
42000000000434,42000000000434,-102.717232,32.4121073,UNIVERSITY LANDS 14 CONWAY,LIME ROCK RESOURCES IV A LP,18
42000000000435,42000000000435,-102.2648432,32.2958478,MABEE 240C,COG OPERATING LIMITED LIABILITY CORP,22
42000000000436,42000000000436,-102.7375417,32.3922639,UB 13-14,LIME ROCK RESOURCES IV A LP,35
42000000000437,42000000000437,-102.6160015,32.4214281,FISHER A8,LIME ROCK RESOURCES IV A LP,39
42000000000438,42000000000438,-102.7215861,32.0904056,GOLDSMITH ANDECTOR UNIT,CONOCOPHILLIPS COMPANY,72
42000000000439,42000000000439,-102.7275829,32.4098356,UNIVERSITY LANDS 13 KEENE,LIME ROCK RESOURCES IV A LP,18
42000000000440,42000000000440,-102.2353956,32.35576,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,85
42000000000441,42000000000441,-102.2356583,32.3556528,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,20
42000000000442,42000000000442,-102.235529,32.3557021,UNIVERSITY `7-43`,PIONEER NATURAL RESOURCES USA INC,36
42000000000443,42000000000443,-102.3977083,32.4716131,UNIVERSITY `DC` LEASE,OCCIDENTAL PERMIAN LIMITED,54
42000000000444,42000000000444,-102.7407105,32.1114113,UNIVERSITY ANDREWS,CONOCOPHILLIPS COMPANY,56
42000000000445,42000000000445,-102.8405472,32.1865139,PARKER J E,XTO ENERGY INCORPORATED,95
42000000000446,42000000000446,-102.8361917,32.1875326,PARKER J E,XTO ENERGY INCORPORATED,98
42000000000447,42000000000447,-102.6180278,32.4178944,FISHER A5,LIME ROCK RESOURCES IV A LP,5
42000000000448,42000000000448,-102.6189114,32.4207613,FISHER 8,LIME ROCK RESOURCES IV A LP,93
42000000000449,42000000000449,-102.4939972,32.1833083,UNIVERSITY 24 UNIT,ELEVATION RESOURCES LLC,94
42000000000450,42000000000450,-102.59802,32.1510167,UNIVERSITY FI,GREYSTONE PETROLEUM LLC,28
